fecha_month,marca_std,canal_std,cadena_std,month_key,year_number,month_number,fiscal_period,sell_in_units,sell_out_units,waste_units,sell_out_revenue,waste_cost,investment_spend,sell_out_sell_in_ratio,waste_rate,waste_adjusted_roi,forecast_units,forecast_bias,forecast_accuracy_wape,value_share,volume_share,share_change_pp,market_category_growth_pct,market_adjusted_growth,numeric_distribution,weighted_distribution,price_index_vs_category,growth_quality_score,gqs_confidence_level,gqs_version,waste_risk_score,waste_risk_category,competitive_risk_score,recommended_action,recommendation_rationale,recommendation_version,sell_out_coverage_pct,nielsen_lag_weeks,data_confidence_overall,mart_computed_at,pipeline_run_id,roas_gross,mom_revenue_growth_pct
2026-02-01,BENEGASTRO,PROXIMIDAD,CHEDRAUI,202602,2026,2,,,30.96,,2451.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.23214285714285715
2026-03-01,BENEGASTRO,PROXIMIDAD,CHEDRAUI,202603,2026,3,,,21.6,,1710.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.3023255813953488
2026-04-01,BENEGASTRO,PROXIMIDAD,CHEDRAUI,202604,2026,4,,,29.52,,2337.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.36666666666666664
2026-05-01,BENEGASTRO,PROXIMIDAD,CHEDRAUI,202605,2026,5,,,24.72,,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.16260162601626016
2026-06-01,BENEGASTRO,PROXIMIDAD,CHEDRAUI,202606,2026,6,,,31.68,,2472.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.2631578947368421
2026-02-01,BENEGASTRO,PROXIMIDAD,SORIANA,202602,2026,2,,,3.6,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2026-04-01,BENEGASTRO,PROXIMIDAD,SORIANA,202604,2026,4,,,36.0,,2981.49,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,8.9383
2026-06-01,BENEGASTRO,PROXIMIDAD,SORIANA,202606,2026,6,,,14.4,,1072.05,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.6404314621212883
2025-01-01,BENEGASTRO,PROXIMIDAD,WALMART,202501,2025,1,,,415.62,,31258.800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-02-01,BENEGASTRO,PROXIMIDAD,WALMART,202502,2025,2,,,230.21999999999997,,20120.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.35633805520365475
2025-04-01,BENEGASTRO,PROXIMIDAD,WALMART,202504,2025,4,,,252.18,,19269.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.04225625121147495
2025-05-01,BENEGASTRO,PROXIMIDAD,WALMART,202505,2025,5,,,239.04000000000002,,17129.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.11106440614637339
2025-06-01,BENEGASTRO,PROXIMIDAD,WALMART,202506,2025,6,,,473.88000000000005,,38326.75,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.2374443218503535
2025-07-01,BENEGASTRO,PROXIMIDAD,WALMART,202507,2025,7,,,444.96000000000004,,31687.199999999997,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.17323540347146582
2025-08-01,BENEGASTRO,PROXIMIDAD,WALMART,202508,2025,8,,,813.78,,71469.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.2554817087025676
2025-09-01,BENEGASTRO,PROXIMIDAD,WALMART,202509,2025,9,,,764.46,,61811.399999999994,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.13514080752876387
2025-10-01,BENEGASTRO,PROXIMIDAD,WALMART,202510,2025,10,,,549.1800000000001,,39280.50000000001,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.36451043011483303
2025-11-01,BENEGASTRO,PROXIMIDAD,WALMART,202511,2025,11,,,574.26,,46112.869999999995,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.17393795903819928
2025-12-01,BENEGASTRO,PROXIMIDAD,WALMART,202512,2025,12,,,831.3,,73676.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.5977361634615239
2026-01-01,BENEGASTRO,PROXIMIDAD,WALMART,202601,2026,1,,,897.1200000000001,,84034.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.14059628482467887
2026-02-01,BENEGASTRO,PROXIMIDAD,WALMART,202602,2026,2,,,826.56,,71030.45000000001,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.1547495799359312
2026-03-01,BENEGASTRO,PROXIMIDAD,WALMART,202603,2026,3,,,783.0000000000001,,70247.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.011019921737790123
2026-04-01,BENEGASTRO,PROXIMIDAD,WALMART,202604,2026,4,,,546.36,,41928.67999999999,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.40313092101236064
2026-05-01,BENEGASTRO,PROXIMIDAD,WALMART,202605,2026,5,,,704.34,,64322.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.534083591470087
2026-06-01,BENEGASTRO,PROXIMIDAD,WALMART,202606,2026,6,,,437.82000000000005,,35395.299999999996,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.4497179041107178
2025-01-01,BONAFONT,AUTOSERVICIO,CALIMAX,202501,2025,1,,,712.8,,6431.700006,,,,,,,,,,,,,,5246463.15125924,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-02-01,BONAFONT,AUTOSERVICIO,CALIMAX,202502,2025,2,,,288.0,,2191.20009,,,,,,,,,,,,,,4808682.428548799,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.6593124542569034
2025-03-01,BONAFONT,AUTOSERVICIO,CALIMAX,202503,2025,3,,,82.8,,1252.800012,,,,,,,,,,,,,,4897739.670529719,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.42825850650635927
2025-04-01,BONAFONT,AUTOSERVICIO,CALIMAX,202504,2025,4,,,0.0,,0.0,,,,,,,,,,,,,,4369311.453032949,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-1.0
2025-05-01,BONAFONT,AUTOSERVICIO,CALIMAX,202505,2025,5,,,2491.2,,21513.360114,,,,,,,,,,,,,,4396130.38146262,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-06-01,BONAFONT,AUTOSERVICIO,CALIMAX,202506,2025,6,,,558.0,,5617.2,,,,,,,,,,,,,,4286745.71947955,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.7388971332123725
2025-08-01,BONAFONT,AUTOSERVICIO,CALIMAX,202508,2025,8,,,268.8,,2743.800006,,,,,,,,,,,,,,3925353.47304266,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.5115359955137792
2025-09-01,BONAFONT,AUTOSERVICIO,CALIMAX,202509,2025,9,,,1065.6,,10092.000096,,,,,,,,,,,,,,4384821.19313909,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,2.6781106764091174
2025-10-01,BONAFONT,AUTOSERVICIO,CALIMAX,202510,2025,10,,,1420.8,,13257.599946,,,,,,,,,,,,,,3811199.018748389,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.3136741795369877
2025-11-01,BONAFONT,AUTOSERVICIO,CALIMAX,202511,2025,11,,,536.4,,6187.440018,,,,,,,,,,,,,,4228299.770835989,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.5332910901518917
2025-12-01,BONAFONT,AUTOSERVICIO,CALIMAX,202512,2025,12,,,147.60000000000002,,1575.24,,,,,,,,,,,,,,3271489.133433511,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.7454132895967575
2026-01-01,BONAFONT,AUTOSERVICIO,CALIMAX,202601,2026,1,,,950.4000000000001,,9109.200078,,,,,,,,,,,,,,4332192.231759311,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,4.782737918031538
2026-02-01,BONAFONT,AUTOSERVICIO,CALIMAX,202602,2026,2,,,1544.3999999999999,,14604.960102,,,,,,,,,,,,,,3420585.7735821004,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.6033197181905174
2026-03-01,BONAFONT,AUTOSERVICIO,CALIMAX,202603,2026,3,,,172.8,,1365.600048,,,,,,,,,,,,,,5413409.32609626,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.9064975160176579
2026-04-01,BONAFONT,AUTOSERVICIO,CALIMAX,202604,2026,4,,,728.28,,9818.399952,,,,,,,,,,,,,,3829360.2463813005,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,6.189806390516471
2026-05-01,BONAFONT,AUTOSERVICIO,CALIMAX,202605,2026,5,,,1332.0,,9732.600222,,,,,,,,,,,,,,3927225.2817319003,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.008738667239006017
2026-06-01,BONAFONT,AUTOSERVICIO,CALIMAX,202606,2026,6,,,1270.8,,10284.599994000002,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.05671657721563845
2025-04-01,BONAFONT,AUTOSERVICIO,CASALEY,202504,2025,4,,,237.6,,3420.0,,,,,,,,,,,,,,4369311.453032949,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-06-01,BONAFONT,AUTOSERVICIO,CASALEY,202506,2025,6,,,869.4,,6666.0,,,,,,,,,,,,,,4286745.71947955,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.9491228070175438
2025-08-01,BONAFONT,AUTOSERVICIO,CASALEY,202508,2025,8,,,570.24,,8390.7,,,,,,,,,,,,,,3925353.47304266,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.25873087308730885
2025-11-01,BONAFONT,AUTOSERVICIO,CASALEY,202511,2025,11,,,201.6,,2014.5,,,,,,,,,,,,,,4228299.770835989,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.7599127605563303
2025-12-01,BONAFONT,AUTOSERVICIO,CASALEY,202512,2025,12,,,352.44,,5231.400000000001,,,,,,,,,,,,,,3271489.133433511,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.5968726731198812
2026-01-01,BONAFONT,AUTOSERVICIO,CASALEY,202601,2026,1,,,777.6,,4921.2,,,,,,,,,,,,,,4332192.231759311,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.05929579080169758
2026-02-01,BONAFONT,AUTOSERVICIO,CASALEY,202602,2026,2,,,938.52,,8961.0,,,,,,,,,,,,,,3420585.7735821004,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.8208973421116802
2026-03-01,BONAFONT,AUTOSERVICIO,CASALEY,202603,2026,3,,,1446.0,,13505.579999999998,,,,,,,,,,,,,,5413409.32609626,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.5071509876129894
2026-04-01,BONAFONT,AUTOSERVICIO,CASALEY,202604,2026,4,,,8660.04,,62467.34,,,,,,,,,,,,,,3829360.2463813005,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,3.625298580290517
2026-05-01,BONAFONT,AUTOSERVICIO,CASALEY,202605,2026,5,,,11207.220000000001,,93149.10000000002,,,,,,,,,,,,,,3927225.2817319003,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.4911648230899543
2026-06-01,BONAFONT,AUTOSERVICIO,CASALEY,202606,2026,6,,,3206.3999999999996,,22972.920000000002,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.7533747508027453
2025-01-01,BONAFONT,AUTOSERVICIO,CCF,202501,2025,1,,,5462.28,,41160.18,,,,,,,,,,,,,,5246463.15125924,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-02-01,BONAFONT,AUTOSERVICIO,CCF,202502,2025,2,,,1514.7,,17755.8,,,,,,,,,,,,,,4808682.428548799,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.5686170468642265
2025-04-01,BONAFONT,AUTOSERVICIO,CCF,202504,2025,4,,,19584.480000000003,,202225.34,,,,,,,,,,,,,,4369311.453032949,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,10.389255341916446
2025-05-01,BONAFONT,AUTOSERVICIO,CCF,202505,2025,5,,,15328.92,,169508.36000000002,,,,,,,,,,,,,,4396130.38146262,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.16178476940624742
2025-06-01,BONAFONT,AUTOSERVICIO,CCF,202506,2025,6,,,16081.020000000002,,163139.99999999997,,,,,,,,,,,,,,4286745.71947955,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.03756959243780097
2025-07-01,BONAFONT,AUTOSERVICIO,CCF,202507,2025,7,,,56671.32,,369322.74,,,,,,,,,,,,,,4298444.495783991,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.2638392791467454
2025-08-01,BONAFONT,AUTOSERVICIO,CCF,202508,2025,8,,,28144.36,,213663.18,,,,,,,,,,,,,,3925353.47304266,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.42147299134626803
2025-09-01,BONAFONT,AUTOSERVICIO,CCF,202509,2025,9,,,17248.5,,191769.54,,,,,,,,,,,,,,4384821.19313909,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.10246800595217194
2025-10-01,BONAFONT,AUTOSERVICIO,CCF,202510,2025,10,,,11832.0,,79690.98,,,,,,,,,,,,,,3811199.018748389,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.5844440154573036
2025-11-01,BONAFONT,AUTOSERVICIO,CCF,202511,2025,11,,,21118.8,,172787.64,,,,,,,,,,,,,,4228299.770835989,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.1682207948754053
2025-12-01,BONAFONT,AUTOSERVICIO,CCF,202512,2025,12,,,16332.48,,156788.13999999996,,,,,,,,,,,,,,3271489.133433511,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.09259632228323772
2026-01-01,BONAFONT,AUTOSERVICIO,CCF,202601,2026,1,,,17678.760000000002,,193752.54,,,,,,,,,,,,,,4332192.231759311,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.23576017930948134
2026-02-01,BONAFONT,AUTOSERVICIO,CCF,202602,2026,2,,,18918.059999999998,,142444.6,,,,,,,,,,,,,,3420585.7735821004,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.2648117025975505
2026-03-01,BONAFONT,AUTOSERVICIO,CCF,202603,2026,3,,,47065.020000000004,,397033.80000000005,,,,,,,,,,,,,,5413409.32609626,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.7872857237129385
2026-04-01,BONAFONT,AUTOSERVICIO,CCF,202604,2026,4,,,21970.26,,215825.34,,,,,,,,,,,,,,3829360.2463813005,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.4564056259190024
2026-05-01,BONAFONT,AUTOSERVICIO,CCF,202605,2026,5,,,15112.82,,125474.84,,,,,,,,,,,,,,3927225.2817319003,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.4186278589900519
2026-06-01,BONAFONT,AUTOSERVICIO,CCF,202606,2026,6,,,22013.219999999994,,158691.69999999995,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.26472924771213063
2025-01-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202501,2025,1,,,51724.28,,400091.5399999999,,,,,,,,,,,,,,5246463.15125924,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-02-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202502,2025,2,,,69110.45999999999,,597163.8600000001,,,,,,,,,,,,,,4808682.428548799,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.49256807579585465
2025-04-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202504,2025,4,,,107639.22,,761745.3,,,,,,,,,,,,,,4369311.453032949,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.27560515802145147
2025-05-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202505,2025,5,,,53678.04,,443783.7,,,,,,,,,,,,,,4396130.38146262,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.41741196171476214
2025-06-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202506,2025,6,,,101725.02000000002,,795863.0399999999,,,,,,,,,,,,,,4286745.71947955,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.7933579804756233
2025-07-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202507,2025,7,,,97633.44,,759345.72,,,,,,,,,,,,,,4298444.495783991,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.04588392495271542
2025-08-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202508,2025,8,,,114394.68,,757881.96,,,,,,,,,,,,,,3925353.47304266,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.001927659511928255
2025-09-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202509,2025,9,,,102567.59999999999,,749789.3,,,,,,,,,,,,,,4384821.19313909,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.010677995290981615
2025-10-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202510,2025,10,,,62104.38,,461384.76,,,,,,,,,,,,,,3811199.018748389,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.3846474469560982
2025-11-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202511,2025,11,,,31605.959999999995,,250386.48,,,,,,,,,,,,,,4228299.770835989,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.45731523511959954
2025-12-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202512,2025,12,,,94490.1,,699682.56,,,,,,,,,,,,,,3271489.133433511,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.794410305220953
2026-01-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202601,2026,1,,,47422.8,,389940.4799999999,,,,,,,,,,,,,,4332192.231759311,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.4426894390507605
2026-02-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202602,2026,2,,,48927.54,,424634.94,,,,,,,,,,,,,,3420585.7735821004,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.08897373260657648
2026-03-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202603,2026,3,,,67986.3,,500282.78,,,,,,,,,,,,,,5413409.32609626,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.17814794044032276
2026-04-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202604,2026,4,,,42558.72000000001,,400171.9600000001,,,,,,,,,,,,,,3829360.2463813005,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.20010846665559814
2026-05-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202605,2026,5,,,138016.38,,823602.0,,,,,,,,,,,,,,3927225.2817319003,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.0581202141199495
2026-06-01,BONAFONT,AUTOSERVICIO,CHEDRAUI,202606,2026,6,,,68385.0,,513473.9599999999,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.3765508583029183
2025-01-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202501,2025,1,,,1704.0,,10402.8,,,,,,,,,,,,,,5246463.15125924,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,
2025-02-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202502,2025,2,,,3321.6000000000004,,22200.000000000004,,,,,,,,,,,,,,4808682.428548799,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.1340408351597653
2025-04-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202504,2025,4,,,7945.2,,66973.2,,,,,,,,,,,,,,4369311.453032949,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,2.0168108108108105
2025-05-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202505,2025,5,,,9184.560000000001,,97780.79999999999,,,,,,,,,,,,,,4396130.38146262,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.45999892494311145
2025-06-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202506,2025,6,,,3902.3999999999996,,45192.600000000006,,,,,,,,,,,,,,4286745.71947955,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.5378172401943939
2025-07-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202507,2025,7,,,11401.2,,87214.20000000001,,,,,,,,,,,,,,4298444.495783991,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.9298336453313153
2025-08-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202508,2025,8,,,4510.8,,48189.0,,,,,,,,,,,,,,3925353.47304266,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.44746383043128307
2025-09-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202509,2025,9,,,5511.0,,67676.4,,,,,,,,,,,,,,4384821.19313909,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.4043951939239244
2025-10-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202510,2025,10,,,10450.8,,72484.20000000001,,,,,,,,,,,,,,3811199.018748389,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.0710410128198311
2025-11-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202511,2025,11,,,3680.52,,47577.0,,,,,,,,,,,,,,4228299.770835989,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.3436224722077364
2025-12-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202512,2025,12,,,7580.4,,73469.4,,,,,,,,,,,,,,3271489.133433511,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.5442209470962859
2026-01-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202601,2026,1,,,4423.68,,44319.600000000006,,,,,,,,,,,,,,4332192.231759311,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.39676110053981645
2026-02-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202602,2026,2,,,7011.84,,55990.20000000001,,,,,,,,,,,,,,3420585.7735821004,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,0.26332818888257126
2026-03-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202603,2026,3,,,14695.92,,138817.8,,,,,,,,,,,,,,5413409.32609626,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,1.479323167268557
2026-04-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202604,2026,4,,,2530.44,,27197.399999999998,,,,,,,,,,,,,,3829360.2463813005,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.804078439508478
2026-05-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202605,2026,5,,,18317.04,,166689.66,,,,,,,,,,,,,,3927225.2817319003,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,5.128882172560613
2026-06-01,BONAFONT,AUTOSERVICIO,FUTURAMA,202606,2026,6,,,10543.68,,80504.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,MEDIUM,2026-06-28 03:11:12.697,f585bbebf0c2,,-0.5170402291299893
