RAW_VARIANT,BRAND_ORIGINAL,GRAIN_COUNT,SOURCE_COLUMN,SOURCE_SYSTEM,marca_std,brand_owner,coverage_status
CRISTAL,CRISTAL,93,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
AWA,AWA,26,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
CLIGHT,CLIGHT,8,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
LA JOLLA,LA JOLLA,20,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
FITLINE,FITLINE,8,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
LOS ALPES,LOS ALPES,16,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
SANTA MARIA COAHUILA,SANTA MARIA COAHUILA,14,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
AQUA PURA,AQUA PURA,8,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
PL,PL,27,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
PUREZA VITAL KIDS,PUREZA VITAL KIDS,42,CSTM_310589,NIELSEN_WATER_ST,PUREZA VITAL KIDS,COMPETITOR,CONFIRMED
TROPIFRUT,TROPIFRUT,27,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
AGA PUREZA,AGA PUREZA,39,CSTM_310589,NIELSEN_WATER_ST,PUREZA AGA,DANONE,CONFIRMED
LALA,LALA,57,CSTM_310589,NIELSEN_WATER_ST,LALA,COMPETITOR,CONFIRMED
SANTORINI,SANTORINI,32,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
SONRISA,SONRISA,12,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
GLACIAL,GLACIAL,14,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
WELCH'S,WELCH'S,20,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
FRUTI QUEKO,FRUTI QUEKO,49,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
PENA PURA,PENA PURA,20,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
FRUTSI,FRUTSI,63,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
FRIKO,FRIKO,16,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
SUN LIGHT,SUN LIGHT,8,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
ZUBBA,ZUBBA,33,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
OSO POKY,OSO POKY,27,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
OYE,OYE,21,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
SAN JUDAS TADEO,SAN JUDAS TADEO,26,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
LEON,LEON,10,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
ALPINA,ALPINA,13,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
INFINIT,INFINIT,8,CSTM_310589,NIELSEN_WATER_ST,INFINIT,DANONE,CONFIRMED
FRUTOS DE VIDA,FRUTOS DE VIDA,16,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
E-PURA BEBE,E-PURA BEBE,14,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
ACAPULCO,ACAPULCO,14,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
VIKA 8.5,VIKA 8.5,22,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
BOING,BOING,235,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
GLACEAU,GLACEAU,70,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
EL MEXICANO,EL MEXICANO,20,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
MISTER Q,MISTER Q,14,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
JULIGHT,JULIGHT,10,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
FESTIN,FESTIN,8,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
SNAPPLE,SNAPPLE,16,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
ELECTROPURA,ELECTROPURA,37,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
BIG AQUA VITAL,BIG AQUA VITAL,41,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
PURA SOL,PURA SOL,8,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
LOS 19 HERMANOS,LOS 19 HERMANOS,37,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
ENERGIE,ENERGIE,8,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
NOSSO COCO,NOSSO COCO,27,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
AQUA,AQUA,16,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
CAPRISUN,CAPRISUN,73,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
OASIS,OASIS,8,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
VOSS,VOSS,38,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
JUMEX FRESH,JUMEX FRESH,69,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
POWER PUNCH,POWER PUNCH,10,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
MONDARIZ,MONDARIZ,8,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
ZAMBA,ZAMBA,16,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
BONAFONT,BONAFONT,932,CSTM_310589,NIELSEN_WATER_ST,BONAFONT,DANONE,CONFIRMED
BEBERE FRUT,BEBERE FRUT,52,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
AGUAS FRESCAS,AGUAS FRESCAS,20,CSTM_310589,NIELSEN_WATER_ST,AGUAS FRESCAS,DANONE,CONFIRMED
FRUTIER,FRUTIER,31,CSTM_310589,NIELSEN_WATER_ST,,UNKNOWN,UNMAPPED_COMPETITOR_OR_UNKNOWN
